Onset,Offset,MIDI number,Pitch name,Duration,Staff,Measure,Beat in Measure
147.5,148.0,77,F5,0.5,0,73,1.5
148.0,148.5,48,C3,0.5,1,74,0.0
148.0,148.5,76,E5,0.5,0,74,0.0
148.0,148.5,79,G5,0.5,0,74,0.0
148.5,149.0,76,E5,0.5,0,74,0.5
148.5,149.0,79,G5,0.5,0,74,0.5
148.5,149.0,60,C4,0.5,1,74,0.5
149.0,149.25,81,A5,0.25,0,74,1.0
149.0,149.5,52,E3,0.5,1,74,1.0
149.25,149.5,79,G5,0.25,0,74,1.25
149.5,149.75,77,F5,0.25,0,74,1.5
149.5,150.0,64,E4,0.5,1,74,1.5
149.75,150.0,76,E5,0.25,0,74,1.75
150.0,151.0,74,D5,1.0,0,75,0.0
150.0,151.0,55,G3,1.0,1,75,0.0
150.0,151.0,71,B4,1.0,0,75,0.0
151.0,151.5,69,A4,0.5,0,75,1.0
151.0,151.5,72,C5,0.5,0,75,1.0
151.5,152.0,74,D5,0.5,0,75,1.5
151.5,152.0,71,B4,0.5,0,75,1.5
152.0,152.5,72,C5,0.5,0,76,0.0
152.0,152.5,45,A2,0.5,1,76,0.0
152.0,152.5,76,E5,0.5,0,76,0.0
152.5,153.0,76,E5,0.5,0,76,0.5
152.5,153.0,57,A3,0.5,1,76,0.5
152.5,153.0,72,C5,0.5,0,76,0.5
153.0,153.5,48,C3,0.5,1,76,1.0
153.0,153.25,77,F5,0.25,0,76,1.0
153.25,153.5,76,E5,0.25,0,76,1.25
153.5,154.0,60,C4,0.5,1,76,1.5
153.5,153.75,74,D5,0.25,0,76,1.5
153.75,154.0,72,C5,0.25,0,76,1.75
154.0,154.5,68,G#4,0.5,0,77,0.0
154.0,155.0,71,B4,1.0,0,77,0.0
154.0,155.0,52,E3,1.0,1,77,0.0
154.5,155.0,64,E4,0.5,0,77,0.5
155.0,155.5,69,A4,0.5,0,77,1.0
155.0,155.5,72,C5,0.5,0,77,1.0
155.5,156.0,74,D5,0.5,0,77,1.5
155.5,156.0,71,B4,0.5,0,77,1.5
156.0,156.5,76,E5,0.5,0,78,0.0
156.0,156.5,45,A2,0.5,1,78,0.0
156.0,156.5,72,C5,0.5,0,78,0.0
156.5,157.0,57,A3,0.5,1,78,0.5
156.5,157.0,76,E5,0.5,0,78,0.5
156.5,157.0,72,C5,0.5,0,78,0.5
157.0,157.5,48,C3,0.5,1,78,1.0
157.0,157.25,77,F5,0.25,0,78,1.0
157.25,157.5,76,E5,0.25,0,78,1.25
157.5,158.0,60,C4,0.5,1,78,1.5
157.5,157.75,74,D5,0.25,0,78,1.5
157.75,158.0,72,C5,0.25,0,78,1.75
158.0,159.0,68,G#4,1.0,0,79,0.0
158.0,159.0,52,E3,1.0,1,79,0.0
158.0,159.0,71,B4,1.0,0,79,0.0
159.0,159.25,71,B4,0.25,0,79,1.0
159.25,159.5,69,A4,0.25,0,79,1.25
159.5,159.75,68,G#4,0.25,0,79,1.5
159.75,160.0,69,A4,0.25,0,79,1.75
160.0,160.5,57,A3,0.5,1,80,0.0
160.0,160.5,72,C5,0.5,0,80,0.0
160.5,161.0,64,E4,0.5,1,80,0.5
160.5,161.0,60,C4,0.5,1,80,0.5
161.0,161.5,60,C4,0.5,1,80,1.0
161.0,161.25,74,D5,0.25,0,80,1.0
161.0,161.5,64,E4,0.5,1,80,1.0
161.25,161.5,72,C5,0.25,0,80,1.25
161.5,162.0,64,E4,0.5,1,80,1.5
161.5,161.75,71,B4,0.25,0,80,1.5
161.5,162.0,60,C4,0.5,1,80,1.5
161.75,162.0,72,C5,0.25,0,80,1.75
162.0,162.5,76,E5,0.5,0,81,0.0
162.0,162.5,57,A3,0.5,1,81,0.0
162.5,163.0,60,C4,0.5,1,81,0.5
162.5,163.0,64,E4,0.5,1,81,0.5
163.0,163.25,77,F5,0.25,0,81,1.0
163.0,163.5,60,C4,0.5,1,81,1.0
163.0,163.5,64,E4,0.5,1,81,1.0
163.25,163.5,76,E5,0.25,0,81,1.25
163.5,163.75,75,D#5,0.25,0,81,1.5
163.5,164.0,60,C4,0.5,1,81,1.5
163.5,164.0,64,E4,0.5,1,81,1.5
163.75,164.0,76,E5,0.25,0,81,1.75
164.0,164.25,83,B5,0.25,0,82,0.0
164.0,164.5,57,A3,0.5,1,82,0.0
164.25,164.5,81,A5,0.25,0,82,0.25
164.5,165.0,60,C4,0.5,1,82,0.5
164.5,164.75,80,G#5,0.25,0,82,0.5
164.5,165.0,64,E4,0.5,1,82,0.5
164.75,165.0,81,A5,0.25,0,82,0.75
165.0,165.5,57,A3,0.5,1,82,1.0
165.0,165.25,83,B5,0.25,0,82,1.0
165.25,165.5,81,A5,0.25,0,82,1.25
165.5,166.0,60,C4,0.5,1,82,1.5
165.5,165.75,80,G#5,0.25,0,82,1.5
165.5,166.0,64,E4,0.5,1,82,1.5
165.75,166.0,81,A5,0.25,0,82,1.75
166.0,167.0,84,C6,1.0,0,83,0.0
166.0,166.5,53,F3,0.5,1,83,0.0
166.5,167.0,63,D#4,0.5,1,83,0.5
166.5,167.0,57,A3,0.5,1,83,0.5
167.0,167.5,57,A3,0.5,1,83,1.0
167.0,167.5,81,A5,0.5,0,83,1.0
167.0,167.5,63,D#4,0.5,1,83,1.0
167.5,168.0,63,D#4,0.5,1,83,1.5
167.5,168.0,57,A3,0.5,1,83,1.5
167.5,168.0,83,B5,0.5,0,83,1.5
168.0,168.5,52,E3,0.5,1,84,0.0
168.0,168.5,84,C6,0.5,0,84,0.0
168.5,169.0,83,B5,0.5,0,84,0.5
168.5,169.0,57,A3,0.5,1,84,0.5
168.5,169.0,64,E4,0.5,1,84,0.5
169.0,169.5,50,D3,0.5,1,84,1.0
169.0,169.5,81,A5,0.5,0,84,1.0
169.5,170.0,53,F3,0.5,1,84,1.5
169.5,170.0,59,B3,0.5,1,84,1.5
169.5,170.0,80,G#5,0.5,0,84,1.5
170.0,170.5,48,C3,0.5,1,85,0.0
170.0,170.5,81,A5,0.5,0,85,0.0
170.5,171.0,57,A3,0.5,1,85,0.5
170.5,171.0,76,E5,0.5,0,85,0.5
170.5,171.0,52,E3,0.5,1,85,0.5
171.0,171.5,50,D3,0.5,1,85,1.0
171.0,171.5,77,F5,0.5,0,85,1.0
171.5,172.0,53,F3,0.5,1,85,1.5
171.5,172.0,74,D5,0.5,0,85,1.5
171.5,172.0,59,B3,0.5,1,85,1.5
172.0,172.5,52,E3,0.5,1,86,0.0
172.0,172.5,57,A3,0.5,1,86,0.0
172.0,173.0,72,C5,1.0,0,86,0.0
172.5,173.0,52,E3,0.5,1,86,0.5
172.5,173.0,57,A3,0.5,1,86,0.5
173.0,173.5,56,G#3,0.5,1,86,1.0
173.0,173.5,52,E3,0.5,1,86,1.0
173.0,173.75,71,B4,0.75,0,86,1.0
173.5,174.0,52,E3,0.5,1,86,1.5
173.5,174.0,56,G#3,0.5,1,86,1.5
173.75,173.875,69,A4,0.125,0,86,1.75
173.875,174.0,71,B4,0.125,0,86,1.875
174.0,175.0,45,A2,1.0,1,87,0.0
174.0,175.0,57,A3,1.0,1,87,0.0
174.0,175.0,69,A4,1.0,0,87,0.0
175.0,175.25,69,A4,0.25,0,87,1.0
175.25,175.5,81,A5,0.25,0,87,1.25
175.5,175.75,71,B4,0.25,0,87,1.5
175.75,176.0,83,B5,0.25,0,87,1.75
176.0,176.25,73,C#5,0.25,0,88,0.0
176.0,176.5,57,A3,0.5,1,88,0.0
176.25,176.5,85,C#6,0.25,0,88,0.25
176.5,177.0,57,A3,0.5,1,88,0.5
177.0,177.25,69,A4,0.25,0,88,1.0
177.0,177.5,57,A3,0.5,1,88,1.0
177.25,177.5,81,A5,0.25,0,88,1.25
177.5,177.75,71,B4,0.25,0,88,1.5
177.5,178.0,57,A3,0.5,1,88,1.5
177.75,178.0,83,B5,0.25,0,88,1.75
178.0,178.5,57,A3,0.5,1,89,0.0
178.0,178.25,73,C#5,0.25,0,89,0.0
178.25,178.5,85,C#6,0.25,0,89,0.25
178.5,179.0,57,A3,0.5,1,89,0.5
178.5,178.75,71,B4,0.25,0,89,0.5
178.75,179.0,83,B5,0.25,0,89,0.75
179.0,179.5,57,A3,0.5,1,89,1.0
179.0,179.25,69,A4,0.25,0,89,1.0
179.25,179.5,81,A5,0.25,0,89,1.25
179.5,179.75,68,G#4,0.25,0,89,1.5
179.5,180.0,57,A3,0.5,1,89,1.5
179.75,180.0,80,G#5,0.25,0,89,1.75
180.0,180.25,66,F#4,0.25,0,90,0.0
180.0,180.5,50,D3,0.5,1,90,0.0
180.25,180.5,78,F#5,0.25,0,90,0.25
180.5,180.75,68,G#4,0.25,0,90,0.5
180.5,181.0,50,D3,0.5,1,90,0.5
180.75,181.0,80,G#5,0.25,0,90,0.75
181.0,181.5,51,D#3,0.5,1,90,1.0
181.0,181.25,69,A4,0.25,0,90,1.0
181.25,181.5,81,A5,0.25,0,90,1.25
181.5,182.0,51,D#3,0.5,1,90,1.5
181.5,181.75,71,B4,0.25,0,90,1.5
181.75,182.0,83,B5,0.25,0,90,1.75
182.0,182.5,52,E3,0.5,1,91,0.0
182.0,182.25,68,G#4,0.25,0,91,0.0
182.25,182.5,80,G#5,0.25,0,91,0.25
182.5,183.0,52,E3,0.5,1,91,0.5
182.5,182.75,64,E4,0.25,0,91,0.5
182.75,183.0,76,E5,0.25,0,91,0.75
183.0,183.25,69,A4,0.25,0,91,1.0
183.0,183.5,52,E3,0.5,1,91,1.0
183.25,183.5,81,A5,0.25,0,91,1.25
183.5,183.75,71,B4,0.25,0,91,1.5
183.5,184.0,52,E3,0.5,1,91,1.5
183.75,184.0,83,B5,0.25,0,91,1.75
184.0,184.25,73,C#5,0.25,0,92,0.0
184.0,184.5,57,A3,0.5,1,92,0.0
184.25,184.5,85,C#6,0.25,0,92,0.25
184.5,185.0,57,A3,0.5,1,92,0.5
185.0,185.5,57,A3,0.5,1,92,1.0
185.0,185.25,69,A4,0.25,0,92,1.0
185.25,185.5,81,A5,0.25,0,92,1.25
185.5,186.0,57,A3,0.5,1,92,1.5
185.5,185.75,71,B4,0.25,0,92,1.5
185.75,186.0,83,B5,0.25,0,92,1.75
186.0,186.5,57,A3,0.5,1,93,0.0
186.0,186.25,73,C#5,0.25,0,93,0.0
186.25,186.5,85,C#6,0.25,0,93,0.25
186.5,186.75,71,B4,0.25,0,93,0.5
186.5,187.0,57,A3,0.5,1,93,0.5
186.75,187.0,83,B5,0.25,0,93,0.75
187.0,187.25,69,A4,0.25,0,93,1.0
187.0,187.5,57,A3,0.5,1,93,1.0
187.25,187.5,81,A5,0.25,0,93,1.25
187.5,187.75,68,G#4,0.25,0,93,1.5
187.5,188.0,57,A3,0.5,1,93,1.5
187.75,188.0,80,G#5,0.25,0,93,1.75
188.0,188.5,50,D3,0.5,1,94,0.0
188.0,188.25,64,E4,0.25,0,94,0.0
188.25,188.5,78,F#5,0.25,0,94,0.25
188.5,189.0,50,D3,0.5,1,94,0.5
188.5,188.75,71,B4,0.25,0,94,0.5
188.75,189.0,83,B5,0.25,0,94,0.75
189.0,189.25,68,G#4,0.25,0,94,1.0
189.0,189.5,52,E3,0.5,1,94,1.0
189.25,189.5,80,G#5,0.25,0,94,1.25
189.5,189.75,64,E4,0.25,0,94,1.5
189.5,190.0,52,E3,0.5,1,94,1.5
189.75,190.0,76,E5,0.25,0,94,1.75
190.0,190.5,57,A3,0.5,1,95,0.0
190.0,191.0,81,A5,1.0,0,95,0.0
190.0,191.0,69,A4,1.0,0,95,0.0
190.5,191.0,57,A3,0.5,1,95,0.5
191.0,191.5,57,A3,0.5,1,95,1.0
191.0,191.75,85,C#6,0.75,0,95,1.0
191.0,192.0,73,C#5,1.0,0,95,1.0
191.5,192.0,57,A3,0.5,1,95,1.5
191.75,192.0,85,C#6,0.25,0,95,1.75
192.0,193.0,81,A5,1.0,0,96,0.0
192.0,194.0,85,C#6,2.0,0,96,0.0
192.0,193.0,73,C#5,1.0,0,96,0.0
192.0,193.0,76,E5,1.0,0,96,0.0
192.0,192.5,57,A3,0.5,1,96,0.0
192.5,193.0,57,A3,0.5,1,96,0.5
193.0,193.5,57,A3,0.5,1,96,1.0
193.5,194.0,57,A3,0.5,1,96,1.5
194.0,196.0,85,C#6,2.0,0,97,0.0
194.0,195.0,81,A5,1.0,0,97,0.0
194.0,195.0,76,E5,1.0,0,97,0.0
194.0,195.0,73,C#5,1.0,0,97,0.0
194.0,194.5,57,A3,0.5,1,97,0.0
194.5,195.0,57,A3,0.5,1,97,0.5
195.0,195.5,57,A3,0.5,1,97,1.0
195.5,196.0,57,A3,0.5,1,97,1.5
196.0,196.25,86,D6,0.25,0,98,0.0
196.0,196.5,57,A3,0.5,1,98,0.0
196.25,196.5,85,C#6,0.25,0,98,0.25
196.5,197.0,57,A3,0.5,1,98,0.5
196.5,196.75,83,B5,0.25,0,98,0.5
196.75,197.0,85,C#6,0.25,0,98,0.75
197.0,197.5,57,A3,0.5,1,98,1.0
197.0,197.25,86,D6,0.25,0,98,1.0
197.25,197.5,85,C#6,0.25,0,98,1.25
197.5,197.75,83,B5,0.25,0,98,1.5
197.5,198.0,57,A3,0.5,1,98,1.5
197.75,198.0,85,C#6,0.25,0,98,1.75
198.0,200.0,86,D6,2.0,0,99,0.0
198.0,200.0,81,A5,2.0,0,99,0.0
198.0,200.0,78,F#5,2.0,0,99,0.0
198.0,198.5,50,D3,0.5,1,99,0.0
198.5,199.0,50,D3,0.5,1,99,0.5
199.0,199.5,50,D3,0.5,1,99,1.0
199.5,200.0,50,D3,0.5,1,99,1.5
200.0,200.5,81,A5,0.5,0,100,0.0
200.0,200.5,57,A3,0.5,1,100,0.0
200.0,200.5,85,C#6,0.5,0,100,0.0
200.0,200.5,76,E5,0.5,0,100,0.0
200.5,201.0,57,A3,0.5,1,100,0.5
200.5,201.0,81,A5,0.5,0,100,0.5
200.5,201.0,85,C#6,0.5,0,100,0.5
200.5,201.0,76,E5,0.5,0,100,0.5
201.0,201.5,76,E5,0.5,0,100,1.0
201.0,201.5,81,A5,0.5,0,100,1.0
201.0,201.5,85,C#6,0.5,0,100,1.0
201.0,201.5,57,A3,0.5,1,100,1.0
201.5,202.0,57,A3,0.5,1,100,1.5
201.5,202.0,81,A5,0.5,0,100,1.5
201.5,202.0,76,E5,0.5,0,100,1.5
201.5,202.0,85,C#6,0.5,0,100,1.5
202.0,203.5,83,B5,1.5,0,101,0.0
202.0,202.5,52,E3,0.5,1,101,0.0
202.0,204.0,80,G#5,2.0,0,101,0.0
202.0,204.0,76,E5,2.0,0,101,0.0
202.5,203.0,52,E3,0.5,1,101,0.5
203.0,203.5,52,E3,0.5,1,101,1.0
203.5,204.0,52,E3,0.5,1,101,1.5
203.5,204.0,88,E6,0.5,0,101,1.5
204.0,206.0,85,C#6,2.0,0,102,0.0
204.0,205.0,81,A5,1.0,0,102,0.0
204.0,205.0,76,E5,1.0,0,102,0.0
204.0,205.0,73,C#5,1.0,0,102,0.0
204.0,204.5,57,A3,0.5,1,102,0.0
204.5,205.0,57,A3,0.5,1,102,0.5
205.0,205.5,57,A3,0.5,1,102,1.0
205.5,206.0,57,A3,0.5,1,102,1.5
206.0,206.5,57,A3,0.5,1,103,0.0
206.0,207.0,76,E5,1.0,0,103,0.0
206.0,207.0,81,A5,1.0,0,103,0.0
206.0,207.0,73,C#5,1.0,0,103,0.0
206.0,208.0,85,C#6,2.0,0,103,0.0
206.5,207.0,57,A3,0.5,1,103,0.5
207.0,207.5,57,A3,0.5,1,103,1.0
207.5,208.0,57,A3,0.5,1,103,1.5
208.0,208.5,57,A3,0.5,1,104,0.0
208.0,208.25,86,D6,0.25,0,104,0.0
208.25,208.5,85,C#6,0.25,0,104,0.25
208.5,208.75,83,B5,0.25,0,104,0.5
208.5,209.0,57,A3,0.5,1,104,0.5
208.75,209.0,85,C#6,0.25,0,104,0.75
209.0,209.25,86,D6,0.25,0,104,1.0
209.0,209.5,57,A3,0.5,1,104,1.0
209.25,209.5,85,C#6,0.25,0,104,1.25
209.5,209.75,83,B5,0.25,0,104,1.5
209.5,210.0,57,A3,0.5,1,104,1.5
209.75,210.0,85,C#6,0.25,0,104,1.75
210.0,210.5,50,D3,0.5,1,105,0.0
210.0,212.0,78,F#5,2.0,0,105,0.0
210.0,212.0,81,A5,2.0,0,105,0.0
210.0,212.0,86,D6,2.0,0,105,0.0
210.5,211.0,50,D3,0.5,1,105,0.5
211.0,211.5,50,D3,0.5,1,105,1.0
211.5,212.0,50,D3,0.5,1,105,1.5
212.0,214.0,76,E5,2.0,0,106,0.0
212.0,214.0,81,A5,2.0,0,106,0.0
212.0,214.0,85,C#6,2.0,0,106,0.0
212.0,212.5,57,A3,0.5,1,106,0.0
212.5,213.0,57,A3,0.5,1,106,0.5
213.0,213.5,57,A3,0.5,1,106,1.0
213.5,214.0,57,A3,0.5,1,106,1.5
214.0,214.5,83,B5,0.5,0,107,0.0
214.0,214.5,52,E3,0.5,1,107,0.0
214.0,214.5,76,E5,0.5,0,107,0.0
214.0,214.5,80,G#5,0.5,0,107,0.0
214.5,215.0,52,E3,0.5,1,107,0.5
214.5,215.0,80,G#5,0.5,0,107,0.5
214.5,215.0,76,E5,0.5,0,107,0.5
214.5,215.0,83,B5,0.5,0,107,0.5
215.0,215.5,52,E3,0.5,1,107,1.0
215.0,215.5,83,B5,0.5,0,107,1.0
215.0,215.5,80,G#5,0.5,0,107,1.0
215.0,215.5,76,E5,0.5,0,107,1.0
215.5,216.0,52,E3,0.5,1,107,1.5
215.5,216.0,76,E5,0.5,0,107,1.5
215.5,216.0,80,G#5,0.5,0,107,1.5
215.5,216.0,83,B5,0.5,0,107,1.5
216.0,216.25,57,A3,0.25,1,108,0.0
216.0,217.0,81,A5,1.0,0,108,0.0
216.25,216.5,64,E4,0.25,1,108,0.25
216.5,216.75,61,C#4,0.25,1,108,0.5
216.75,217.0,64,E4,0.25,1,108,0.75
217.0,217.25,57,A3,0.25,1,108,1.0
217.0,217.75,85,C#6,0.75,0,108,1.0
217.25,217.5,64,E4,0.25,1,108,1.25
217.5,217.75,61,C#4,0.25,1,108,1.5
217.75,218.0,64,E4,0.25,1,108,1.75
217.75,218.0,85,C#6,0.25,0,108,1.75
218.0,220.0,85,C#6,2.0,0,109,0.0
218.0,218.25,57,A3,0.25,1,109,0.0
218.25,218.5,64,E4,0.25,1,109,0.25
218.5,218.75,61,C#4,0.25,1,109,0.5
218.75,219.0,64,E4,0.25,1,109,0.75
219.0,219.25,57,A3,0.25,1,109,1.0
219.25,219.5,64,E4,0.25,1,109,1.25
219.5,219.75,61,C#4,0.25,1,109,1.5
219.75,220.0,64,E4,0.25,1,109,1.75
220.0,220.25,57,A3,0.25,1,110,0.0
220.0,222.0,85,C#6,2.0,0,110,0.0
220.25,220.5,64,E4,0.25,1,110,0.25
220.5,220.75,61,C#4,0.25,1,110,0.5
220.75,221.0,64,E4,0.25,1,110,0.75
221.0,221.25,57,A3,0.25,1,110,1.0
221.25,221.5,64,E4,0.25,1,110,1.25
221.5,221.75,61,C#4,0.25,1,110,1.5
221.75,222.0,64,E4,0.25,1,110,1.75
222.0,222.25,57,A3,0.25,1,111,0.0
222.0,222.25,86,D6,0.25,0,111,0.0
222.25,222.5,85,C#6,0.25,0,111,0.25
222.25,222.5,64,E4,0.25,1,111,0.25
222.5,222.75,61,C#4,0.25,1,111,0.5
222.5,222.75,83,B5,0.25,0,111,0.5
222.75,223.0,85,C#6,0.25,0,111,0.75
222.75,223.0,64,E4,0.25,1,111,0.75
223.0,223.25,86,D6,0.25,0,111,1.0
223.0,223.25,57,A3,0.25,1,111,1.0
223.25,223.5,85,C#6,0.25,0,111,1.25
223.25,223.5,64,E4,0.25,1,111,1.25
223.5,223.75,61,C#4,0.25,1,111,1.5
223.5,223.75,83,B5,0.25,0,111,1.5
223.75,224.0,64,E4,0.25,1,111,1.75
223.75,224.0,85,C#6,0.25,0,111,1.75
224.0,226.0,86,D6,2.0,0,112,0.0
224.0,224.25,57,A3,0.25,1,112,0.0
224.25,224.5,66,F#4,0.25,1,112,0.25
224.5,224.75,62,D4,0.25,1,112,0.5
224.75,225.0,66,F#4,0.25,1,112,0.75
225.0,225.25,57,A3,0.25,1,112,1.0
225.25,225.5,66,F#4,0.25,1,112,1.25
225.5,225.75,62,D4,0.25,1,112,1.5
225.75,226.0,66,F#4,0.25,1,112,1.75
226.0,226.5,85,C#6,0.5,0,113,0.0
226.0,226.25,57,A3,0.25,1,113,0.0
226.25,226.5,64,E4,0.25,1,113,0.25
226.5,226.75,61,C#4,0.25,1,113,0.5
226.5,227.0,85,C#6,0.5,0,113,0.5
226.75,227.0,64,E4,0.25,1,113,0.75
227.0,227.5,85,C#6,0.5,0,113,1.0
227.0,227.25,57,A3,0.25,1,113,1.0
227.25,227.5,64,E4,0.25,1,113,1.25
227.5,227.75,61,C#4,0.25,1,113,1.5
227.5,228.0,85,C#6,0.5,0,113,1.5
227.75,228.0,64,E4,0.25,1,113,1.75
228.0,229.5,83,B5,1.5,0,114,0.0
228.0,228.25,52,E3,0.25,1,114,0.0
228.25,228.5,64,E4,0.25,1,114,0.25
228.5,228.75,56,G#3,0.25,1,114,0.5
228.75,229.0,64,E4,0.25,1,114,0.75
229.0,229.25,52,E3,0.25,1,114,1.0
229.25,229.5,64,E4,0.25,1,114,1.25
229.5,229.75,56,G#3,0.25,1,114,1.5
229.5,230.0,88,E6,0.5,0,114,1.5
229.75,230.0,64,E4,0.25,1,114,1.75
230.0,230.5,57,A3,0.5,1,115,0.0
230.0,231.0,73,C#5,1.0,0,115,0.0
230.0,231.0,81,A5,1.0,0,115,0.0
230.0,231.0,76,E5,1.0,0,115,0.0
230.0,232.0,85,C#6,2.0,0,115,0.0
230.5,231.0,57,A3,0.5,1,115,0.5
231.0,231.5,57,A3,0.5,1,115,1.0
231.5,232.0,57,A3,0.5,1,115,1.5
232.0,233.0,73,C#5,1.0,0,116,0.0
232.0,233.0,76,E5,1.0,0,116,0.0
232.0,233.0,81,A5,1.0,0,116,0.0
232.0,234.0,85,C#6,2.0,0,116,0.0
232.0,232.5,57,A3,0.5,1,116,0.0
232.5,233.0,57,A3,0.5,1,116,0.5
233.0,233.5,57,A3,0.5,1,116,1.0
233.5,234.0,57,A3,0.5,1,116,1.5
234.0,234.5,57,A3,0.5,1,117,0.0
234.0,234.25,86,D6,0.25,0,117,0.0
234.25,234.5,85,C#6,0.25,0,117,0.25
234.5,235.0,57,A3,0.5,1,117,0.5
234.5,234.75,83,B5,0.25,0,117,0.5
234.75,235.0,85,C#6,0.25,0,117,0.75
235.0,235.5,57,A3,0.5,1,117,1.0
235.0,235.25,86,D6,0.25,0,117,1.0
235.25,235.5,85,C#6,0.25,0,117,1.25
235.5,236.0,57,A3,0.5,1,117,1.5
235.5,235.75,83,B5,0.25,0,117,1.5
235.75,236.0,85,C#6,0.25,0,117,1.75
236.0,236.5,50,D3,0.5,1,118,0.0
236.0,238.0,81,A5,2.0,0,118,0.0
236.0,238.0,86,D6,2.0,0,118,0.0
236.0,238.0,78,F#5,2.0,0,118,0.0
236.5,237.0,50,D3,0.5,1,118,0.5
237.0,237.5,50,D3,0.5,1,118,1.0
237.5,238.0,50,D3,0.5,1,118,1.5
238.0,238.5,57,A3,0.5,1,119,0.0
238.0,240.0,76,E5,2.0,0,119,0.0
238.0,240.0,81,A5,2.0,0,119,0.0
238.0,240.0,85,C#6,2.0,0,119,0.0
238.5,239.0,57,A3,0.5,1,119,0.5
239.0,239.5,57,A3,0.5,1,119,1.0
239.5,240.0,57,A3,0.5,1,119,1.5
240.0,240.5,52,E3,0.5,1,120,0.0
240.0,240.5,83,B5,0.5,0,120,0.0
240.0,240.5,80,G#5,0.5,0,120,0.0
240.0,240.5,76,E5,0.5,0,120,0.0
240.5,241.0,52,E3,0.5,1,120,0.5
240.5,241.0,83,B5,0.5,0,120,0.5
240.5,241.0,80,G#5,0.5,0,120,0.5
240.5,241.0,76,E5,0.5,0,120,0.5
241.0,241.5,83,B5,0.5,0,120,1.0
241.0,241.5,80,G#5,0.5,0,120,1.0
241.0,241.5,76,E5,0.5,0,120,1.0
241.0,241.5,52,E3,0.5,1,120,1.0
241.5,242.0,83,B5,0.5,0,120,1.5
241.5,242.0,80,G#5,0.5,0,120,1.5
241.5,242.0,76,E5,0.5,0,120,1.5
241.5,242.0,52,E3,0.5,1,120,1.5
242.0,243.5,69,A4,1.5,0,121,0.0
242.0,242.5,57,A3,0.5,1,121,0.0
242.0,243.5,76,E5,1.5,0,121,0.0
242.0,243.5,73,C#5,1.5,0,121,0.0
242.0,243.5,81,A5,1.5,0,121,0.0
242.5,243.0,57,A3,0.5,1,121,0.5
243.0,243.5,57,A3,0.5,1,121,1.0
243.5,244.0,57,A3,0.5,1,121,1.5
243.5,244.0,73,C#5,0.5,0,121,1.5
243.5,244.0,85,C#6,0.5,0,121,1.5
244.0,245.5,69,A4,1.5,0,122,0.0
244.0,245.5,81,A5,1.5,0,122,0.0
244.0,244.5,57,A3,0.5,1,122,0.0
244.5,245.0,57,A3,0.5,1,122,0.5
245.0,245.5,57,A3,0.5,1,122,1.0
245.5,246.0,57,A3,0.5,1,122,1.5
245.5,246.0,76,E5,0.5,0,122,1.5
245.5,246.0,88,E6,0.5,0,122,1.5
246.0,247.5,69,A4,1.5,0,123,0.0
246.0,247.5,81,A5,1.5,0,123,0.0
246.0,246.5,57,A3,0.5,1,123,0.0
246.5,247.0,57,A3,0.5,1,123,0.5
247.0,247.5,57,A3,0.5,1,123,1.0
247.5,248.0,57,A3,0.5,1,123,1.5
247.5,248.0,73,C#5,0.5,0,123,1.5
247.5,248.0,85,C#6,0.5,0,123,1.5
248.0,248.5,57,A3,0.5,1,124,0.0
248.0,248.5,81,A5,0.5,0,124,0.0
248.0,248.5,69,A4,0.5,0,124,0.0
248.5,249.0,57,A3,0.5,1,124,0.5
248.5,249.0,85,C#6,0.5,0,124,0.5
248.5,249.0,73,C#5,0.5,0,124,0.5
249.0,249.5,57,A3,0.5,1,124,1.0
249.0,249.5,69,A4,0.5,0,124,1.0
249.0,249.5,81,A5,0.5,0,124,1.0
249.5,250.0,88,E6,0.5,0,124,1.5
249.5,250.0,57,A3,0.5,1,124,1.5
249.5,250.0,76,E5,0.5,0,124,1.5
250.0,251.0,45,A2,1.0,1,125,0.0
250.0,251.0,81,A5,1.0,0,125,0.0
250.0,251.0,69,A4,1.0,0,125,0.0
251.0,252.0,52,E3,1.0,1,125,1.0
251.0,252.0,69,A4,1.0,0,125,1.0
251.0,252.0,73,C#5,1.0,0,125,1.0
251.0,252.0,76,E5,1.0,0,125,1.0
251.0,252.0,81,A5,1.0,0,125,1.0
251.0,252.0,45,A2,1.0,1,125,1.0
251.0,252.0,57,A3,1.0,1,125,1.0
251.0,252.0,49,C#3,1.0,1,125,1.0
252.0,253.0,45,A2,1.0,1,126,0.0
252.0,253.0,49,C#3,1.0,1,126,0.0
252.0,253.0,76,E5,1.0,0,126,0.0
252.0,253.0,52,E3,1.0,1,126,0.0
252.0,253.0,69,A4,1.0,0,126,0.0
252.0,253.0,73,C#5,1.0,0,126,0.0
252.0,253.0,81,A5,1.0,0,126,0.0
252.0,253.0,57,A3,1.0,1,126,0.0
